time_s,ch1_v,ch2_v
-0.025,0.33512554,2.51587958
-0.024975,0.33512554,2.52090471
-0.02495,0.34015066,2.52090471
-0.024925,0.33512554,2.51587958
-0.0249,0.34015066,2.51587958
-0.024875,0.34015066,2.51085445
-0.02485,0.33512554,2.51587958
-0.024825,0.34015066,2.51587958
-0.0248,0.33512554,2.52592983
-0.024775,0.33512554,2.52090471
-0.02475,0.33512554,2.51587958
-0.024725,0.33512554,2.51085445
-0.0247,0.34015066,2.51085445
-0.024675,0.34015066,2.51587958
-0.02465,0.33512554,2.52090471
-0.024625,0.33512554,2.52090471
-0.0246,0.33512554,2.51587958
-0.024575,0.33512554,2.51587958
-0.02455,0.34015066,2.51587958
-0.024525,0.33512554,2.52090471
-0.0245,0.34015066,2.52090471
-0.024475,0.33512554,2.52090471
-0.02445,0.33512554,2.52090471
-0.024425,0.33512554,2.51085445
-0.0244,0.33512554,2.51587958
-0.024375,0.34015066,2.51587958
-0.02435,0.34015066,2.52592983
-0.024325,0.33512554,2.52090471
-0.0243,0.34015066,2.52090471
-0.024275,0.34015066,2.51587958
-0.02425,0.34015066,2.51085445
-0.024225,0.33512554,2.52090471
-0.0242,0.33512554,2.52090471
-0.024175,0.33512554,2.52592983
-0.02415,0.33512554,2.51587958
-0.024125,0.33512554,2.51085445
-0.0241,0.34015066,2.51085445
-0.024075,0.33512554,2.51587958
-0.02405,0.33512554,2.52090471
-0.024025,0.33010041,2.52090471
-0.024,1.49090442,0.45557809
-0.023975,2.30497476,0.45055297
-0.02395,2.38537677,0.45055297
-0.023925,2.4105024,0.45055297
-0.0239,2.42055265,0.45055297
-0.023875,2.42557778,0.45055297
-0.02385,2.42557778,0.45055297
-0.023825,2.41552753,0.45055297
-0.0238,2.4105024,0.45055297
-0.023775,2.40547728,0.45557809
-0.02375,2.42055265,0.45557809
-0.023725,2.42055265,0.45557809
-0.0237,2.41552753,0.45055297
-0.023675,2.4105024,0.45055297
-0.02365,2.40547728,0.45055297
-0.023625,2.40547728,0.45055297
-0.0236,2.41552753,0.45055297
-0.023575,2.4105024,0.45055297
-0.02355,2.42557778,0.45557809
-0.023525,2.4105024,0.45557809
-0.0235,2.40547728,0.45557809
-0.023475,2.4105024,0.45557809
-0.02345,2.4105024,0.45557809
-0.023425,2.41552753,0.45557809
-0.0234,2.42055265,0.46060322
-0.023375,2.41552753,0.45557809
-0.02335,2.40547728,0.45557809
-0.023325,2.40547728,0.45557809
-0.0233,2.4105024,0.45557809
-0.023275,2.42055265,0.45055297
-0.02325,2.41552753,0.45055297
-0.023225,2.4105024,0.45557809
-0.0232,2.40547728,0.45557809
-0.023175,2.40045215,0.45557809
-0.02315,2.4105024,0.45557809
-0.023125,2.4105024,0.45557809
-0.0231,2.41552753,0.45557809
-0.023075,2.4105024,0.45055297
-0.02305,2.40547728,0.45055297
-0.023025,2.40547728,0.45055297
-0.023,2.40547728,0.45557809
-0.022975,2.4105024,0.45557809
-0.02295,2.41552753,0.46060322
-0.022925,2.4105024,0.45055297
-0.0229,2.40547728,0.45557809
-0.022875,2.40045215,0.45557809
-0.02285,2.40547728,0.45557809
-0.022825,2.40547728,0.45557809
-0.0228,2.41552753,0.45557809
-0.022775,2.4105024,0.45557809
-0.02275,2.4105024,0.45557809
-0.022725,2.40547728,0.45055297
-0.0227,2.40547728,0.45557809
-0.022675,2.40547728,0.45557809
-0.02265,2.4105024,0.45557809
-0.022625,2.4105024,0.45557809
-0.0226,2.4105024,0.45557809
-0.022575,2.4105024,0.45557809
-0.02255,2.40547728,0.45557809
-0.022525,2.40547728,0.45557809
-0.0225,2.40547728,0.45557809
-0.022475,2.41552753,0.45557809
-0.02245,2.4105024,0.45557809
-0.022425,2.40547728,0.46060322
-0.0224,2.40045215,0.45557809
-0.022375,2.40045215,0.45557809
-0.02235,2.4105024,0.46060322
-0.022325,2.4105024,0.46060322
-0.0223,2.42055265,0.45557809
-0.022275,2.40547728,0.46060322
-0.02225,2.40045215,0.45557809
-0.022225,2.40045215,0.45557809
-0.0222,2.40547728,0.45557809
-0.022175,2.41552753,0.45557809
-0.02215,2.4105024,0.45557809
-0.022125,2.4105024,0.45055297
-0.0221,2.40045215,0.45557809
-0.022075,2.40045215,0.45557809
-0.02205,2.40045215,0.45557809
-0.022025,2.4105024,0.45055297
-0.022,2.4105024,0.45557809
-0.021975,2.40547728,0.45557809
-0.02195,2.40547728,0.46060322
-0.021925,2.40045215,0.45557809
-0.0219,2.40547728,0.45557809
-0.021875,2.40045215,0.46060322
-0.02185,2.4105024,0.46060322
-0.021825,2.40547728,0.45557809
-0.0218,2.4105024,0.45557809
-0.021775,2.40045215,0.45557809
-0.02175,2.40045215,0.46060322
-0.021725,2.40547728,0.45557809
-0.0217,2.40547728,0.45557809
-0.021675,2.4105024,0.45557809
-0.02165,2.40045215,0.45557809
-0.021625,2.40547728,0.45557809
-0.0216,2.39542702,0.45557809
-0.021575,2.4105024,0.45055297
-0.02155,2.40547728,0.45557809
-0.021525,2.4105024,0.45557809
-0.0215,2.41552753,0.45557809
-0.021475,2.40045215,0.45557809
-0.02145,2.40045215,0.45557809
-0.021425,2.39542702,0.45557809
-0.0214,2.40547728,0.46060322
-0.021375,2.4105024,0.45557809
-0.02135,2.4105024,0.45557809
-0.021325,2.40547728,0.45557809
-0.0213,2.40045215,0.45557809
-0.021275,2.40045215,0.45557809
-0.02125,2.40045215,0.45557809
-0.021225,2.4105024,0.45557809
-0.0212,2.4105024,0.45557809
-0.021175,2.40547728,0.45557809
-0.02115,2.39542702,0.45557809
-0.021125,2.39542702,0.45557809
-0.0211,2.40045215,0.45557809
-0.021075,2.40547728,0.45557809
-0.02105,2.41552753,0.45557809
-0.021025,2.40547728,0.45557809
-0.021,2.39542702,0.45557809
-0.020975,2.39542702,0.45557809
-0.02095,2.40045215,0.45557809
-0.020925,2.40547728,0.46060322
-0.0209,2.40547728,0.45557809
-0.020875,2.4105024,0.45557809
-0.02085,2.40547728,0.45055297
-0.020825,2.40045215,0.45557809
-0.0208,2.39542702,0.45557809
-0.020775,2.40547728,0.45557809
-0.02075,2.40547728,0.45557809
-0.020725,2.4105024,0.45557809
-0.0207,2.4105024,0.45557809
-0.020675,2.40045215,0.45557809
-0.02065,2.40547728,0.45557809
-0.020625,2.4105024,0.45557809
-0.0206,2.41552753,0.45557809
-0.020575,2.40547728,0.45557809
-0.02055,2.4105024,0.45557809
-0.020525,2.40547728,0.45557809
-0.0205,2.40547728,0.45557809
-0.020475,2.4105024,0.45557809
-0.02045,2.4105024,0.45557809
-0.020425,2.41552753,0.45557809
-0.0204,2.40547728,0.45557809
-0.020375,2.40547728,0.45557809
-0.02035,2.39542702,0.45557809
-0.020325,2.40547728,0.45557809
-0.0203,2.40045215,0.45055297
-0.020275,2.4105024,0.45557809
-0.02025,2.4105024,0.45557809
-0.020225,2.40547728,0.45557809
-0.0202,2.40547728,0.45055297
-0.020175,2.40045215,0.45557809
-0.02015,2.40547728,0.45557809
-0.020125,2.40547728,0.46060322
-0.0201,2.4105024,0.45557809
-0.020075,2.40547728,0.46060322
-0.02005,2.40547728,0.45055297
-0.020025,2.40045215,0.45557809
-0.02,0.33512554,1.6163821
-0.019975,0.33010041,2.35507556
-0.01995,0.33010041,2.45557807
-0.019925,0.33010041,2.4807037
-0.0199,0.33010041,2.48572883
-0.019875,0.33010041,2.49075395
-0.01985,0.33010041,2.5008042
-0.019825,0.32507529,2.50582933
-0.0198,0.33010041,2.50582933
-0.019775,0.32507529,2.50582933
-0.01975,0.33010041,2.5008042
-0.019725,0.33010041,2.49577908
-0.0197,0.33010041,2.5008042
-0.019675,0.33010041,2.51085445
-0.01965,0.33010041,2.50582933
-0.019625,0.33512554,2.51085445
-0.0196,0.33010041,2.50582933
-0.019575,0.33010041,2.50582933
-0.01955,0.33512554,2.50582933
-0.019525,0.33512554,2.51085445
-0.0195,0.33010041,2.50582933
-0.019475,0.33512554,2.51085445
-0.01945,0.33010041,2.51085445
-0.019425,0.33010041,2.50582933
-0.0194,0.33512554,2.51085445
-0.019375,0.33512554,2.51587958
-0.01935,0.33010041,2.51085445
-0.019325,0.33010041,2.51587958
-0.0193,0.33512554,2.51587958
-0.019275,0.33010041,2.51587958
-0.01925,0.33512554,2.51085445
-0.019225,0.33512554,2.51587958
-0.0192,0.33010041,2.52090471
-0.019175,0.33512554,2.52090471
-0.01915,0.33010041,2.51587958
-0.019125,0.33512554,2.51587958
-0.0191,0.33512554,2.51587958
-0.019075,0.33010041,2.52090471
-0.01905,0.33010041,2.51587958
-0.019025,0.33010041,2.51587958
-0.019,0.33010041,2.51587958
-0.018975,0.33010041,2.52090471
-0.01895,0.33010041,2.51587958
-0.018925,0.32507529,2.51587958
-0.0189,0.33010041,2.51587958
-0.018875,0.33512554,2.51587958
-0.01885,0.33512554,2.51085445
-0.018825,0.33512554,2.52090471
-0.0188,0.33512554,2.51587958
-0.018775,0.33512554,2.51587958
-0.01875,0.33512554,2.51085445
-0.018725,0.33512554,2.51587958
-0.0187,0.33512554,2.51085445
-0.018675,0.33010041,2.51085445
-0.01865,0.33512554,2.51587958
-0.018625,0.33512554,2.51587958
-0.0186,0.33512554,2.51587958
-0.018575,0.33512554,2.51587958
-0.01855,0.33512554,2.51587958
-0.018525,0.33512554,2.51587958
-0.0185,0.33512554,2.51587958
-0.018475,0.33010041,2.51587958
-0.01845,0.33512554,2.51587958
-0.018425,0.33512554,2.51587958
-0.0184,0.33512554,2.51587958
-0.018375,0.33512554,2.52090471
-0.01835,0.33512554,2.51587958
-0.018325,0.33512554,2.52090471
-0.0183,0.33512554,2.51085445
-0.018275,0.33512554,2.51587958
-0.01825,0.33010041,2.51587958
-0.018225,0.33512554,2.51587958
-0.0182,0.33512554,2.51587958
-0.018175,0.33512554,2.51587958
-0.01815,0.33512554,2.51085445
-0.018125,0.33010041,2.51587958
-0.0181,0.34015066,2.51587958
-0.018075,0.33010041,2.51085445
-0.01805,0.33512554,2.51587958
-0.018025,0.33512554,2.51085445
-0.018,0.33512554,2.51587958
-0.017975,0.33512554,2.51587958
-0.01795,0.33010041,2.51587958
-0.017925,0.33512554,2.51085445
-0.0179,0.33512554,2.51587958
-0.017875,0.33010041,2.51587958
-0.01785,0.33010041,2.51587958
-0.017825,0.33010041,2.51587958
-0.0178,0.33512554,2.51587958
-0.017775,0.33010041,2.51085445
-0.01775,0.33512554,2.51085445
-0.017725,0.33512554,2.51587958
-0.0177,0.33512554,2.51587958
-0.017675,0.33512554,2.51587958
-0.01765,0.33010041,2.51085445
-0.017625,0.33512554,2.51085445
-0.0176,0.33010041,2.51085445
-0.017575,0.33512554,2.51587958
-0.01755,0.33010041,2.51587958
-0.017525,0.33512554,2.51587958
-0.0175,0.33512554,2.51085445
-0.017475,0.33512554,2.51085445
-0.01745,0.33512554,2.51085445
-0.017425,0.33512554,2.51085445
-0.0174,0.33512554,2.51587958
-0.017375,0.33512554,2.51587958
-0.01735,0.33512554,2.51085445
-0.017325,0.33512554,2.51085445
-0.0173,0.33512554,2.51085445
-0.017275,0.33512554,2.51587958
-0.01725,0.33010041,2.51085445
-0.017225,0.33512554,2.51587958
-0.0172,0.33512554,2.51587958
-0.017175,0.34015066,2.51085445
-0.01715,0.33512554,2.50582933
-0.017125,0.33512554,2.51085445
-0.0171,0.33512554,2.51587958
-0.017075,0.33010041,2.51085445
-0.01705,0.33512554,2.51587958
-0.017025,0.33512554,2.51085445
-0.017,0.33512554,2.50582933
-0.016975,0.33512554,2.51085445
-0.01695,0.33512554,2.51085445
-0.016925,0.33512554,2.51587958
-0.0169,0.33512554,2.51587958
-0.016875,0.33512554,2.51085445
-0.01685,0.33512554,2.50582933
-0.016825,0.34015066,2.51085445
-0.0168,0.33512554,2.51085445
-0.016775,0.34015066,2.52090471
-0.01675,0.33512554,2.51587958
-0.016725,0.33512554,2.51085445
-0.0167,0.33512554,2.50582933
-0.016675,0.33512554,2.50582933
-0.01665,0.33512554,2.51085445
-0.016625,0.33512554,2.51587958
-0.0166,0.33512554,2.51587958
-0.016575,0.33010041,2.51085445
-0.01655,0.33512554,2.51085445
-0.016525,0.33512554,2.50582933
-0.0165,0.33512554,2.51085445
-0.016475,0.33512554,2.51587958
-0.01645,0.33512554,2.51085445
-0.016425,0.33512554,2.51587958
-0.0164,0.33512554,2.50582933
-0.016375,0.33512554,2.50582933
-0.01635,0.33512554,2.50582933
-0.016325,0.33010041,2.51587958
-0.0163,0.34015066,2.52090471
-0.016275,0.33512554,2.52090471
-0.01625,0.33512554,2.51587958
-0.016225,0.33512554,2.50582933
-0.0162,0.34015066,2.51085445
-0.016175,0.33512554,2.51085445
-0.01615,0.33512554,2.51587958
-0.016125,0.33512554,2.51587958
-0.0161,0.33512554,2.51085445
-0.016075,0.33512554,2.51085445
-0.01605,0.33512554,2.5008042
-0.016025,0.33512554,2.51085445
-0.016,1.47080392,0.45055297
-0.015975,2.31502501,0.45055297
-0.01595,2.38537677,0.45055297
-0.015925,2.40045215,0.45055297
-0.0159,2.40547728,0.45055297
-0.015875,2.4105024,0.45055297
-0.01585,2.41552753,0.45055297
-0.015825,2.42055265,0.45557809
-0.0158,2.41552753,0.45055297
-0.015775,2.4105024,0.45055297
-0.01575,2.40547728,0.45557809
-0.015725,2.4105024,0.45557809
-0.0157,2.40547728,0.45557809
-0.015675,2.4105024,0.45557809
-0.01565,2.40547728,0.45557809
-0.015625,2.4105024,0.45055297
-0.0156,2.39542702,0.45557809
-0.015575,2.39542702,0.45557809
-0.01555,2.40547728,0.45557809
-0.015525,2.4105024,0.45557809
-0.0155,2.4105024,0.45055297
-0.015475,2.40045215,0.45055297
-0.01545,2.39542702,0.45557809
-0.015425,2.39542702,0.45557809
-0.0154,2.40547728,0.45055297
-0.015375,2.40547728,0.45055297
-0.01535,2.4105024,0.45557809
-0.015325,2.4105024,0.45055297
-0.0153,2.40045215,0.45557809
-0.015275,2.39542702,0.45557809
-0.01525,2.40547728,0.45557809
-0.015225,2.4105024,0.45557809
-0.0152,2.40547728,0.45557809
-0.015175,2.4105024,0.45557809
-0.01515,2.39542702,0.45557809
-0.015125,2.40045215,0.45055297
-0.0151,2.40045215,0.45557809
-0.015075,2.40547728,0.45055297
-0.01505,2.4105024,0.45055297
-0.015025,2.40547728,0.45055297
-0.015,2.40045215,0.45557809
-0.014975,2.3904019,0.45557809
-0.01495,2.40045215,0.45557809
-0.014925,2.39542702,0.45055297
-0.0149,2.40045215,0.45557809
-0.014875,2.40045215,0.45557809
-0.01485,2.40045215,0.45557809
-0.014825,2.39542702,0.45557809
-0.0148,2.3904019,0.45557809
-0.014775,2.40045215,0.45055297
-0.01475,2.39542702,0.45055297
-0.014725,2.40547728,0.45055297
-0.0147,2.40045215,0.45557809
-0.014675,2.39542702,0.45557809
-0.01465,2.39542702,0.45055297
-0.014625,2.39542702,0.45557809
-0.0146,2.40045215,0.45557809
-0.014575,2.40045215,0.45557809
-0.01455,2.40045215,0.45557809
-0.014525,2.39542702,0.45557809
-0.0145,2.39542702,0.45557809
-0.014475,2.39542702,0.45557809
-0.01445,2.40045215,0.45055297
-0.014425,2.40045215,0.45557809
-0.0144,2.39542702,0.45557809
-0.014375,2.40045215,0.45055297
-0.01435,2.3904019,0.45557809
-0.014325,2.39542702,0.45557809
-0.0143,2.40045215,0.46060322
-0.014275,2.40045215,0.45557809
-0.01425,2.40045215,0.45557809
-0.014225,2.39542702,0.45557809
-0.0142,2.39542702,0.45557809
-0.014175,2.38537677,0.45557809
-0.01415,2.39542702,0.45557809
-0.014125,2.40045215,0.45557809
-0.0141,2.40045215,0.46060322
-0.014075,2.39542702,0.45557809
-0.01405,2.3904019,0.45557809
-0.014025,2.3904019,0.46060322
-0.014,2.38537677,0.45557809
-0.013975,2.40045215,0.45557809
-0.01395,2.40045215,0.45557809
-0.013925,2.40045215,0.45557809
-0.0139,2.3904019,0.45055297
-0.013875,2.39542702,0.46060322
-0.01385,2.3904019,0.45557809
-0.013825,2.40045215,0.45557809
-0.0138,2.40045215,0.45557809
-0.013775,2.40045215,0.45557809
-0.01375,2.3904019,0.45557809
-0.013725,2.38537677,0.45557809
-0.0137,2.39542702,0.45557809
-0.013675,2.39542702,0.45557809
-0.01365,2.40045215,0.45557809
-0.013625,2.40045215,0.45557809
-0.0136,2.39542702,0.45557809
-0.013575,2.3904019,0.45557809
-0.01355,2.38537677,0.45557809
-0.013525,2.39542702,0.45557809
-0.0135,2.39542702,0.45557809
-0.013475,2.39542702,0.45557809
-0.01345,2.39542702,0.45055297
-0.013425,2.3904019,0.45557809
-0.0134,2.3904019,0.45055297
-0.013375,2.38537677,0.45557809
-0.01335,2.39542702,0.45557809
-0.013325,2.40045215,0.45055297
-0.0133,2.39542702,0.45557809
-0.013275,2.3904019,0.45557809
-0.01325,2.3904019,0.45557809
-0.013225,2.3904019,0.45055297
-0.0132,2.40045215,0.46060322
-0.013175,2.39542702,0.45557809
-0.01315,2.39542702,0.45557809
-0.013125,2.3904019,0.45557809
-0.0131,2.38035165,0.45557809
-0.013075,2.3904019,0.45557809
-0.01305,2.39542702,0.45557809
-0.013025,2.39542702,0.45557809
-0.013,2.40045215,0.45557809
-0.012975,2.3904019,0.45557809
-0.01295,2.3904019,0.45557809
-0.012925,2.3904019,0.45055297
-0.0129,2.39542702,0.45557809
-0.012875,2.39542702,0.45557809
-0.01285,2.39542702,0.45055297
-0.012825,2.3904019,0.45557809
-0.0128,2.38537677,0.45557809
-0.012775,2.38537677,0.45557809
-0.01275,2.3904019,0.45557809
-0.012725,2.39542702,0.45557809
-0.0127,2.3904019,0.45557809
-0.012675,2.3904019,0.45557809
-0.01265,2.38537677,0.45557809
-0.012625,2.3904019,0.45557809
-0.0126,2.3904019,0.45557809
-0.012575,2.39542702,0.45557809
-0.01255,2.40045215,0.46060322
-0.012525,2.3904019,0.45557809
-0.0125,2.38537677,0.45557809
-0.012475,2.38537677,0.46060322
-0.01245,2.3904019,0.45557809
-0.012425,2.3904019,0.46060322
-0.0124,2.39542702,0.45557809
-0.012375,2.39542702,0.45557809
-0.01235,2.38537677,0.45557809
-0.012325,2.3904019,0.45557809
-0.0123,2.38035165,0.46060322
-0.012275,2.39542702,0.45557809
-0.01225,2.39542702,0.46060322
-0.012225,2.39542702,0.45557809
-0.0122,2.39542702,0.45557809
-0.012175,2.38537677,0.46060322
-0.01215,2.38537677,0.45557809
-0.012125,2.38537677,0.45557809
-0.0121,2.39542702,0.45557809
-0.012075,2.38537677,0.45557809
-0.01205,2.3904019,0.46060322
-0.012025,2.38537677,0.45557809
-0.012,0.33010041,1.60130673
-0.011975,0.33010041,2.35005044
-0.01195,0.32507529,2.44552782
-0.011925,0.32507529,2.47567858
-0.0119,0.33010041,2.48572883
-0.011875,0.33010041,2.49075395
-0.01185,0.33512554,2.48572883
-0.011825,0.33010041,2.48572883
-0.0118,0.33010041,2.49075395
-0.011775,0.33010041,2.49577908
-0.01175,0.33010041,2.5008042
-0.011725,0.33512554,2.5008042
-0.0117,0.33010041,2.49577908
-0.011675,0.33010041,2.49075395
-0.01165,0.33010041,2.49577908
-0.011625,0.33512554,2.5008042
-0.0116,0.33512554,2.50582933
-0.011575,0.33512554,2.49577908
-0.01155,0.33010041,2.5008042
-0.011525,0.33010041,2.49577908
-0.0115,0.33010041,2.49577908
-0.011475,0.33512554,2.5008042
-0.01145,0.33512554,2.50582933
-0.011425,0.33512554,2.51085445
-0.0114,0.33512554,2.49577908
-0.011375,0.33512554,2.5008042
-0.01135,0.33512554,2.49577908
-0.011325,0.33512554,2.5008042
-0.0113,0.33010041,2.50582933
-0.011275,0.33512554,2.51085445
-0.01125,0.33010041,2.5008042
-0.011225,0.33010041,2.49577908
-0.0112,0.33010041,2.50582933
-0.011175,0.33010041,2.50582933
-0.01115,0.33512554,2.50582933
-0.011125,0.33512554,2.51085445
-0.0111,0.33010041,2.5008042
-0.011075,0.33010041,2.50582933
-0.01105,0.33512554,2.49577908
-0.011025,0.33512554,2.50582933
-0.011,0.33512554,2.51085445
-0.010975,0.33010041,2.51587958
-0.01095,0.33010041,2.51085445
-0.010925,0.33512554,2.50582933
-0.0109,0.33010041,2.5008042
-0.010875,0.33010041,2.49577908
-0.01085,0.33010041,2.50582933
-0.010825,0.33010041,2.51085445
-0.0108,0.33512554,2.51085445
-0.010775,0.33512554,2.5008042
-0.01075,0.33512554,2.50582933
-0.010725,0.33512554,2.5008042
-0.0107,0.33512554,2.50582933
-0.010675,0.33010041,2.50582933
-0.01065,0.33010041,2.50582933
-0.010625,0.33010041,2.5008042
-0.0106,0.33512554,2.49577908
-0.010575,0.33512554,2.5008042
-0.01055,0.33010041,2.5008042
-0.010525,0.33010041,2.51085445
-0.0105,0.33010041,2.50582933
-0.010475,0.33512554,2.51085445
-0.01045,0.33512554,2.5008042
-0.010425,0.33010041,2.49075395
-0.0104,0.33010041,2.5008042
-0.010375,0.33512554,2.5008042
-0.01035,0.33512554,2.51085445
-0.010325,0.33010041,2.50582933
-0.0103,0.33010041,2.5008042
-0.010275,0.33010041,2.5008042
-0.01025,0.33512554,2.5008042
-0.010225,0.33512554,2.50582933
-0.0102,0.33512554,2.50582933
-0.010175,0.33512554,2.51085445
-0.01015,0.33010041,2.5008042
-0.010125,0.33512554,2.50582933
-0.0101,0.33512554,2.5008042
-0.010075,0.33512554,2.5008042
-0.01005,0.33010041,2.51085445
-0.010025,0.33512554,2.51085445
-0.01,0.33512554,2.50582933
-0.009975,0.33512554,2.5008042
-0.00995,0.33010041,2.5008042
-0.009925,0.33010041,2.5008042
-0.0099,0.33512554,2.51085445
-0.009875,0.33512554,2.51085445
-0.00985,0.34015066,2.51085445
-0.009825,0.34015066,2.5008042
-0.0098,0.33010041,2.5008042
-0.009775,0.33010041,2.50582933
-0.00975,0.33512554,2.51085445
-0.009725,0.33512554,2.51085445
-0.0097,0.33512554,2.51085445
-0.009675,0.33512554,2.50582933
-0.00965,0.33512554,2.51085445
-0.009625,0.33010041,2.50582933
-0.0096,0.33512554,2.51085445
-0.009575,0.33512554,2.51085445
-0.00955,0.33010041,2.51085445
-0.009525,0.33512554,2.50582933
-0.0095,0.33512554,2.50582933
-0.009475,0.33512554,2.50582933
-0.00945,0.33512554,2.50582933
-0.009425,0.33512554,2.51085445
-0.0094,0.33512554,2.51085445
-0.009375,0.33512554,2.51085445
-0.00935,0.33512554,2.50582933
-0.009325,0.33512554,2.50582933
-0.0093,0.33512554,2.5008042
-0.009275,0.33512554,2.50582933
-0.00925,0.33010041,2.50582933
-0.009225,0.33512554,2.50582933
-0.0092,0.33512554,2.50582933
-0.009175,0.33512554,2.5008042
-0.00915,0.33512554,2.51085445
-0.009125,0.33512554,2.50582933
-0.0091,0.33512554,2.51085445
-0.009075,0.33512554,2.5008042
-0.00905,0.33512554,2.50582933
-0.009025,0.33010041,2.50582933
-0.009,0.33512554,2.51085445
-0.008975,0.33010041,2.51085445
-0.00895,0.33010041,2.51085445
-0.008925,0.33512554,2.51085445
-0.0089,0.33512554,2.51085445
-0.008875,0.33512554,2.51085445
-0.00885,0.34015066,2.51085445
-0.008825,0.33512554,2.50582933
-0.0088,0.33512554,2.51085445
-0.008775,0.33512554,2.50582933
-0.00875,0.33010041,2.51085445
-0.008725,0.33010041,2.51085445
-0.0087,0.33010041,2.51085445
-0.008675,0.33512554,2.51085445
-0.00865,0.33512554,2.50582933
