pc_time_s,idx,teensy_t_us,raw1,raw2,raw3,raw4,raw5,idx_jump,missing_frames
0.501362,501,501000,11,14,5,12,6,1,0
0.501513,502,502000,10,16,7,10,7,1,0
0.501686,503,503000,7,14,0,10,4,1,0
0.502105,504,504000,10,15,7,10,8,1,0
0.503132,505,505000,11,13,7,10,8,1,0
0.504106,506,506000,10,16,6,9,10,1,0
0.505110,507,507000,12,15,5,10,8,1,0
0.506159,508,508000,9,16,5,12,4,1,0
0.507120,509,509000,16,13,7,10,8,1,0
0.508110,510,510000,8,15,4,12,8,1,0
0.509102,511,511000,13,14,5,8,9,1,0
0.510074,512,512000,12,14,7,8,6,1,0
0.511077,513,513000,12,14,5,10,6,1,0
0.512451,514,514000,11,13,5,10,6,1,0
0.513189,515,515000,10,15,5,10,8,1,0
0.514120,516,516000,10,13,5,12,6,1,0
0.515109,517,517000,13,14,6,10,0,1,0
0.516158,518,518000,12,13,7,9,9,1,0
0.517103,519,519000,8,14,6,11,6,1,0
0.518096,520,520000,15,13,7,10,8,1,0
0.519111,521,521000,10,16,7,12,4,1,0
0.520080,522,522000,12,15,7,9,8,1,0
0.521098,523,523000,14,14,7,12,5,1,0
0.522107,524,524000,10,14,5,11,10,1,0
0.523119,525,525000,11,13,6,10,10,1,0
0.524109,526,526000,11,15,8,8,7,1,0
0.525108,527,527000,10,16,6,9,6,1,0
0.526131,528,528000,9,13,5,11,4,1,0
0.527080,529,529000,13,9,7,12,8,1,0
0.528069,530,530000,11,15,3,10,8,1,0
0.529105,531,531000,12,14,9,10,9,1,0
0.530112,532,532000,11,15,5,10,6,1,0
0.531133,533,533000,10,13,7,10,6,1,0
0.532106,534,534000,12,13,7,10,7,1,0
0.533114,535,535000,12,15,7,11,8,1,0
0.534109,536,536000,10,14,7,10,6,1,0
0.535091,537,537000,13,13,5,10,5,1,0
0.536078,538,538000,13,15,7,7,8,1,0
0.537108,539,539000,11,16,4,10,7,1,0
0.538165,540,540000,11,11,8,8,12,1,0
0.539132,541,541000,10,16,6,7,9,1,0
0.540130,542,542000,10,13,5,24,8,1,0
0.541445,543,543000,12,15,7,7,9,1,0
0.542106,544,544000,11,14,5,10,7,1,0
0.543089,545,545000,11,17,7,11,7,1,0
0.544109,546,546000,13,14,7,10,10,1,0
0.545101,547,547000,10,13,5,11,7,1,0
0.546115,548,548000,11,11,5,10,6,1,0
0.547108,549,549000,13,14,6,10,6,1,0
0.548108,550,550000,11,15,7,11,8,1,0
0.549103,551,551000,11,14,9,6,10,1,0
0.550109,552,552000,11,15,5,9,8,1,0
0.551107,553,553000,12,14,5,9,8,1,0
0.552079,554,554000,13,13,7,10,6,1,0
0.553079,555,555000,10,14,13,12,4,1,0
0.554342,556,556000,12,16,7,11,7,1,0
0.555135,557,557000,11,14,6,10,7,1,0
0.556141,558,558000,10,13,5,10,8,1,0
0.557126,559,559000,9,15,7,11,7,1,0
0.558249,560,560000,12,13,8,10,10,1,0
0.559539,561,561000,10,13,6,10,0,1,0
0.560192,562,562000,9,13,6,10,8,1,0
0.561149,563,563000,13,14,7,10,6,1,0
0.562199,564,564000,10,16,6,10,7,1,0
0.563291,565,565000,11,14,7,10,8,1,0
0.564292,566,566000,11,13,7,10,8,1,0
0.565140,567,567000,12,13,7,13,7,1,0
0.566242,568,568000,10,13,7,11,7,1,0
0.567154,569,569000,12,13,7,10,8,1,0
0.568134,570,570000,9,15,5,11,6,1,0
0.569202,571,571000,11,14,7,9,7,1,0
0.570212,572,572000,9,13,5,11,5,1,0
0.571187,573,573000,14,14,7,11,5,1,0
0.572181,574,574000,11,13,6,9,7,1,0
0.573069,575,575000,12,0,5,12,6,1,0
0.574112,576,576000,10,14,7,10,7,1,0
0.575114,577,577000,11,14,21,9,10,1,0
0.576111,578,578000,10,13,8,11,8,1,0
0.577427,579,579000,7,16,6,10,10,1,0
0.578200,580,580000,11,14,7,11,8,1,0
0.579260,581,581000,10,14,3,12,6,1,0
0.580231,582,582000,14,14,6,5,10,1,0
0.581123,583,583000,13,15,7,9,9,1,0
0.582189,584,584000,11,15,7,10,6,1,0
0.583156,585,585000,13,17,7,8,8,1,0
0.584120,586,586000,11,13,9,11,7,1,0
0.585162,587,587000,11,14,6,12,6,1,0
0.586084,588,588000,13,15,9,10,10,1,0
0.587111,589,589000,9,13,7,9,7,1,0
0.588233,590,590000,8,16,4,11,12,1,0
0.589114,591,591000,14,14,7,9,8,1,0
0.590143,592,592000,10,17,6,10,6,1,0
0.591127,593,593000,12,16,6,9,7,1,0
0.592111,594,594000,12,14,5,10,7,1,0
0.593117,595,595000,11,12,6,10,8,1,0
0.594135,596,596000,11,13,7,11,6,1,0
0.595127,597,597000,11,12,4,10,10,1,0
0.596132,598,598000,10,14,5,10,12,1,0
0.597123,599,599000,10,12,7,10,10,1,0
0.598090,600,600000,13,13,7,9,8,1,0
0.599120,601,601000,11,14,3,11,6,1,0
0.600111,602,602000,13,13,7,9,8,1,0
0.601112,603,603000,11,18,4,11,9,1,0
0.602081,604,604000,11,13,7,11,6,1,0
0.603420,605,605000,11,13,7,10,8,1,0
0.604101,606,606000,11,15,7,11,8,1,0
0.605286,607,607000,10,14,6,10,4,1,0
0.606182,608,608000,11,13,6,10,8,1,0
0.607123,609,609000,11,14,6,11,8,1,0
0.608106,610,610000,9,18,3,10,9,1,0
0.609109,611,611000,11,14,13,0,12,1,0
0.610093,612,612000,11,14,4,10,4,1,0
0.611118,613,613000,9,12,6,7,7,1,0
0.612065,614,614000,9,14,16,11,8,1,0
0.613126,615,615000,10,16,8,10,5,1,0
0.614107,616,616000,11,15,5,14,6,1,0
0.615116,617,617000,13,16,5,7,8,1,0
0.616083,618,618000,10,15,5,11,11,1,0
0.617093,619,619000,9,17,7,9,0,1,0
0.618138,620,620000,13,13,6,8,2,1,0
0.619079,621,621000,10,14,5,12,7,1,0
0.620115,622,622000,13,13,5,9,8,1,0
0.621137,623,623000,11,15,5,11,7,1,0
0.622134,624,624000,9,15,7,11,10,1,0
0.623121,625,625000,12,13,6,10,8,1,0
0.624113,626,626000,13,15,8,7,13,1,0
0.625093,627,627000,9,14,6,13,6,1,0
0.626078,628,628000,9,14,7,10,6,1,0
0.627082,629,629000,13,0,8,13,9,1,0
0.628488,630,630000,10,3,5,12,11,1,0
0.629101,631,631000,12,13,9,9,8,1,0
0.630095,632,632000,11,16,5,10,4,1,0
0.631143,633,633000,11,14,7,10,8,1,0
0.632090,634,634000,10,14,7,11,8,1,0
0.633078,635,635000,13,13,6,10,7,1,0
0.634106,636,636000,10,14,13,12,7,1,0
0.635157,637,637000,14,13,6,11,10,1,0
0.636091,638,638000,11,14,7,9,8,1,0
0.637072,639,639000,11,15,6,10,10,1,0
0.638126,640,640000,14,12,7,14,8,1,0
0.639121,641,641000,11,15,5,11,0,1,0
0.640111,642,642000,11,14,7,9,7,1,0
0.641078,643,643000,11,13,6,10,8,1,0
0.642093,644,644000,11,13,5,10,8,1,0
0.643111,645,645000,11,18,6,11,8,1,0
0.644109,646,646000,11,16,7,10,9,1,0
0.645086,647,647000,11,13,9,11,9,1,0
0.646314,648,648000,10,14,0,9,9,1,0
0.647110,649,649000,12,13,5,13,10,1,0
0.648093,650,650000,11,13,6,10,6,1,0
0.649114,651,651000,16,14,6,10,8,1,0
0.650080,652,652000,9,15,6,11,4,1,0
0.651073,653,653000,11,9,6,9,9,1,0
0.652069,654,654000,10,14,6,11,6,1,0
0.653546,655,655000,10,13,7,9,5,1,0
0.654140,656,656000,11,15,5,9,8,1,0
0.655137,657,657000,13,13,5,9,8,1,0
0.656123,658,658000,9,17,5,10,8,1,0
0.657105,659,659000,10,13,7,11,11,1,0
0.658129,660,660000,10,15,5,10,7,1,0
0.659100,661,661000,11,15,5,14,6,1,0
0.660081,662,662000,13,13,7,10,10,1,0
0.661472,663,663000,10,16,5,10,6,1,0
0.662118,664,664000,20,12,7,10,6,1,0
0.663114,665,665000,11,14,17,11,8,1,0
0.664118,666,666000,13,14,7,10,6,1,0
0.665085,667,667000,10,28,6,13,6,1,0
0.666109,668,668000,12,12,6,9,11,1,0
0.667084,669,669000,12,15,7,11,13,1,0
0.668088,670,670000,11,14,6,10,6,1,0
0.669489,671,671000,11,11,3,8,9,1,0
0.670113,672,672000,10,16,7,8,4,1,0
0.671116,673,673000,9,13,7,8,6,1,0
0.672095,674,674000,14,13,6,10,7,1,0
0.673113,675,675000,12,13,5,11,7,1,0
0.674124,676,676000,10,14,13,14,6,1,0
0.675136,677,677000,12,13,6,9,11,1,0
0.676078,678,678000,9,13,5,10,7,1,0
0.677073,679,679000,13,15,5,11,9,1,0
0.678102,680,680000,7,14,6,10,8,1,0
0.679104,681,681000,10,6,3,14,6,1,0
0.680106,682,682000,11,14,6,10,7,1,0
0.681105,683,683000,9,13,6,10,8,1,0
0.682109,684,684000,11,14,6,11,7,1,0
0.683115,685,685000,11,13,6,11,8,1,0
0.684109,686,686000,10,14,7,10,6,1,0
0.685111,687,687000,11,13,5,11,6,1,0
0.686080,688,688000,12,15,6,10,12,1,0
0.687115,689,689000,10,14,7,11,6,1,0
0.688148,690,690000,11,12,6,10,9,1,0
0.689127,691,691000,10,14,7,10,6,1,0
0.690135,692,692000,9,16,3,11,6,1,0
0.691101,693,693000,14,14,5,8,9,1,0
0.692085,694,694000,11,19,6,10,6,1,0
0.693082,695,695000,10,17,6,12,8,1,0
0.694082,696,696000,10,15,5,11,6,1,0
0.695101,697,697000,11,13,7,10,10,1,0
0.696119,698,698000,11,14,5,10,6,1,0
0.697115,699,699000,11,13,7,11,7,1,0
0.698094,700,700000,13,15,7,11,10,1,0
0.699123,701,701000,13,16,5,11,6,1,0
0.700236,702,702000,13,13,7,8,12,1,0
0.701136,703,703000,8,17,6,11,8,1,0
0.702117,704,704000,11,15,7,10,10,1,0
0.703082,705,705000,11,13,7,11,7,1,0
0.704174,706,706000,11,14,7,10,10,1,0
0.705127,707,707000,9,13,5,13,5,1,0
0.706109,708,708000,12,15,6,11,7,1,0
0.707082,709,709000,10,14,6,10,0,1,0
0.708105,710,710000,11,15,9,11,8,1,0
0.709078,711,711000,11,13,7,8,11,1,0
0.710083,712,712000,12,9,5,9,5,1,0
0.711095,713,713000,12,16,7,9,10,1,0
0.712103,714,714000,13,13,7,11,9,1,0
0.713129,715,715000,11,13,5,9,8,1,0
0.714108,716,716000,11,14,7,12,6,1,0
0.715140,717,717000,12,13,6,12,10,1,0
0.716203,718,718000,7,13,6,11,6,1,0
0.717112,719,719000,10,16,6,11,9,1,0
0.718424,720,720000,10,12,6,9,8,1,0
0.719082,721,721000,12,17,3,10,7,1,0
0.720111,722,722000,12,13,5,10,8,1,0
0.721113,723,723000,8,16,6,0,6,1,0
0.722095,724,724000,12,13,7,11,8,1,0
0.723111,725,725000,11,14,6,10,9,1,0
0.724110,726,726000,13,14,7,12,9,1,0
0.725083,727,727000,10,14,7,12,5,1,0
0.726080,728,728000,13,14,8,8,6,1,0
0.727076,729,729000,11,15,7,10,7,1,0
0.728122,730,730000,13,13,7,8,12,1,0
0.729121,731,731000,13,17,7,9,10,1,0
0.730111,732,732000,8,14,6,11,6,1,0
0.731120,733,733000,12,15,5,10,10,1,0
0.732492,734,734000,9,15,7,10,6,1,0
0.733106,735,735000,11,17,7,10,6,1,0
0.734109,736,736000,11,15,6,10,7,1,0
0.735083,737,737000,11,15,7,9,10,1,0
0.736379,738,738000,10,13,7,13,5,1,0
0.737104,739,739000,13,13,8,10,7,1,0
0.738111,740,740000,8,13,5,10,7,1,0
0.739083,741,741000,11,15,5,11,6,1,0
0.740458,742,742000,13,16,7,9,10,1,0
0.741110,743,743000,7,14,7,9,6,1,0
0.742073,744,744000,11,14,5,10,8,1,0
0.743116,745,745000,10,15,7,10,8,1,0
0.744104,746,746000,10,12,7,11,16,1,0
0.745116,747,747000,11,14,6,10,6,1,0
0.746143,748,748000,13,11,9,10,10,1,0
0.747120,749,749000,10,16,4,12,4,1,0
0.748088,750,750000,9,13,7,11,9,1,0
0.749106,751,751000,7,16,6,10,7,1,0
0.750076,752,752000,12,13,5,11,3,1,0
0.751082,753,753000,10,13,7,9,8,1,0
0.752076,754,754000,10,15,7,9,7,1,0
0.753102,755,755000,9,14,5,11,7,1,0
0.754113,756,756000,11,15,6,10,8,1,0
0.755115,757,757000,7,14,7,10,8,1,0
0.756098,758,758000,9,15,4,11,7,1,0
0.757101,759,759000,10,26,7,10,6,1,0
0.758120,760,760000,12,17,5,13,9,1,0
0.759079,761,761000,12,15,6,10,9,1,0
0.760084,762,762000,12,14,7,9,0,1,0
0.761440,763,763000,9,13,5,11,8,1,0
0.762105,764,764000,12,13,5,11,8,1,0
0.763165,765,765000,12,14,6,10,8,1,0
0.764118,766,766000,12,16,7,11,8,1,0
0.765107,767,767000,9,13,5,12,7,1,0
0.766079,768,768000,11,13,9,8,8,1,0
0.767074,769,769000,10,14,5,11,3,1,0
0.768090,770,770000,12,13,4,10,8,1,0
0.769488,771,771000,10,14,0,9,8,1,0
0.770106,772,772000,10,13,4,10,6,1,0
0.771123,773,773000,11,14,6,7,9,1,0
0.772107,774,774000,10,14,5,10,4,1,0
0.773108,775,775000,10,15,7,8,7,1,0
0.774106,776,776000,11,13,10,10,8,1,0
0.775090,777,777000,9,14,9,12,12,1,0
0.776084,778,778000,15,13,5,10,4,1,0
0.777083,779,779000,15,14,7,9,8,1,0
0.778126,780,780000,11,17,6,13,8,1,0
0.779122,781,781000,14,13,5,11,7,1,0
0.780143,782,782000,12,13,7,10,8,1,0
0.781118,783,783000,17,17,7,11,6,1,0
0.782109,784,784000,11,16,6,10,7,1,0
0.783086,785,785000,11,13,4,11,7,1,0
0.784121,786,786000,13,15,7,10,8,1,0
0.785084,787,787000,10,14,6,13,8,1,0
0.786465,788,788000,14,16,7,9,9,1,0
0.787131,789,789000,9,15,7,13,1,1,0
0.788110,790,790000,6,14,7,10,9,1,0
0.789082,791,791000,10,15,6,11,6,1,0
0.790109,792,792000,11,14,6,10,4,1,0
0.791091,793,793000,12,13,6,10,10,1,0
0.792115,794,794000,10,15,5,10,8,1,0
0.793126,795,795000,10,13,5,10,8,1,0
0.794118,796,796000,14,15,8,12,6,1,0
0.795090,797,797000,16,15,6,10,7,1,0
0.796124,798,798000,10,14,5,12,5,1,0
0.797103,799,799000,13,14,6,7,0,1,0
0.798081,800,800000,9,17,7,12,8,1,0
0.799108,801,801000,10,14,7,10,6,1,0
0.800089,802,802000,10,14,5,2,9,1,0
0.801072,803,803000,9,15,3,11,6,1,0
0.802072,804,804000,12,13,5,12,8,1,0
0.803112,805,805000,12,15,7,10,8,1,0
0.804260,806,806000,10,14,6,11,9,1,0
0.805120,807,807000,11,12,4,11,8,1,0
0.806088,808,808000,0,14,5,7,8,1,0
0.807089,809,809000,7,13,7,11,6,1,0
0.808076,810,810000,18,16,5,11,10,1,0
0.809511,811,811000,11,14,5,10,8,1,0
0.810136,812,812000,9,16,6,11,7,1,0
0.811124,813,813000,12,14,6,9,8,1,0
0.812168,814,814000,8,14,6,10,5,1,0
0.813117,815,815000,11,13,5,11,8,1,0
0.814117,816,816000,11,13,7,9,8,1,0
0.815110,817,817000,13,13,7,11,8,1,0
0.816116,818,818000,7,14,6,11,4,1,0
0.817081,819,819000,11,14,1,5,8,1,0
0.818078,820,820000,12,11,6,11,8,1,0
0.819575,821,821000,10,13,7,10,8,1,0
0.820113,822,822000,9,17,7,8,10,1,0
0.821106,823,823000,10,16,5,10,2,1,0
0.822108,824,824000,11,13,5,9,9,1,0
0.823105,825,825000,10,14,5,10,6,1,0
0.824111,826,826000,11,15,6,10,10,1,0
0.825094,827,827000,11,15,7,9,8,1,0
0.826121,828,828000,14,14,6,9,12,1,0
0.827089,829,829000,9,13,3,10,6,1,0
0.828111,830,830000,14,14,7,10,5,1,0
0.829116,831,831000,10,13,9,11,7,1,0
0.830113,832,832000,10,12,6,11,7,1,0
0.831091,833,833000,10,13,7,10,7,1,0
0.832117,834,834000,11,14,5,10,7,1,0
0.833085,835,835000,12,14,5,11,8,1,0
0.834159,836,836000,11,14,6,10,6,1,0
0.835121,837,837000,12,15,11,11,8,1,0
0.836135,838,838000,10,12,5,10,10,1,0
0.837118,839,839000,13,11,8,10,11,1,0
0.838294,840,840000,8,16,6,11,7,1,0
0.839139,841,841000,13,13,6,7,10,1,0
0.840130,842,842000,13,14,7,10,11,1,0
0.841118,843,843000,12,14,4,10,6,1,0
0.842086,844,844000,11,14,5,20,6,1,0
0.843115,845,845000,11,13,6,10,8,1,0
0.844147,846,846000,12,16,5,11,9,1,0
0.845109,847,847000,14,14,6,10,10,1,0
0.846124,848,848000,11,14,7,11,8,1,0
0.847131,849,849000,10,14,6,11,8,1,0
0.848128,850,850000,13,11,6,10,10,1,0
0.849120,851,851000,10,15,5,10,8,1,0
0.850129,852,852000,10,17,5,9,4,1,0
0.851089,853,853000,11,14,3,10,6,1,0
0.852450,854,854000,9,13,5,9,8,1,0
0.853101,855,855000,10,12,7,10,8,1,0
0.854128,856,856000,12,13,0,11,9,1,0
0.855181,857,857000,12,14,6,10,11,1,0
0.856126,858,858000,9,15,7,13,5,1,0
0.857124,859,859000,13,13,6,10,7,1,0
0.858113,860,860000,11,17,5,11,8,1,0
0.859088,861,861000,11,13,7,9,8,1,0
0.860075,862,862000,12,11,6,9,8,1,0
0.861107,863,863000,10,16,5,10,6,1,0
0.862109,864,864000,10,14,7,7,10,1,0
0.863367,865,865000,10,14,7,11,8,1,0
0.864132,866,866000,11,15,5,11,8,1,0
0.865141,867,867000,11,13,7,9,9,1,0
0.866114,868,868000,12,14,7,10,12,1,0
0.867121,869,869000,9,15,5,11,6,1,0
0.868085,870,870000,11,11,7,24,6,1,0
0.869120,871,871000,10,14,4,12,8,1,0
0.870112,872,872000,11,13,6,9,8,1,0
0.871181,873,873000,10,27,5,9,8,1,0
0.872108,874,874000,8,15,5,10,6,1,0
0.873108,875,875000,13,15,3,11,6,1,0
0.874115,876,876000,10,14,7,8,9,1,0
0.875114,877,877000,10,14,5,10,10,1,0
0.876097,878,878000,11,15,5,12,6,1,0
0.877470,879,879000,12,11,7,9,6,1,0
0.878118,880,880000,7,14,5,11,9,1,0
0.879127,881,881000,13,13,5,11,9,1,0
0.880089,882,882000,11,16,7,12,9,1,0
0.881120,883,883000,9,14,6,12,9,1,0
0.882086,884,884000,11,13,8,11,8,1,0
0.883086,885,885000,13,15,7,10,8,1,0
0.884097,886,886000,12,14,5,13,7,1,0
0.885326,887,887000,12,14,7,9,5,1,0
0.886121,888,888000,11,15,6,12,10,1,0
0.887126,889,889000,7,15,5,10,8,1,0
0.888118,890,890000,14,12,8,12,9,1,0
0.889135,891,891000,9,15,5,11,8,1,0
0.890112,892,892000,12,13,5,9,8,1,0
0.891115,893,893000,12,15,7,10,7,1,0
0.892100,894,894000,12,13,7,11,9,1,0
0.893511,895,895000,11,13,7,9,6,1,0
0.894167,896,896000,10,16,7,11,9,1,0
0.895125,897,897000,11,13,6,12,6,1,0
0.896309,898,898000,8,14,6,13,9,1,0
0.897439,899,899000,13,13,9,8,8,1,0
0.898126,900,900000,10,17,5,10,3,1,0
0.899094,901,901000,14,13,7,10,8,1,0
0.900126,902,902000,10,15,6,10,7,1,0
0.901471,903,903000,11,14,5,11,4,1,0
0.902486,904,904000,12,14,6,9,8,1,0
0.903109,905,905000,12,16,7,12,6,1,0
0.904129,906,906000,14,14,7,10,7,1,0
0.905152,907,907000,11,13,7,11,9,1,0
0.906112,908,908000,11,11,7,11,7,1,0
0.907127,909,909000,10,17,5,11,7,1,0
0.908096,910,910000,26,13,5,7,12,1,0
0.909101,911,911000,12,15,5,13,6,1,0
0.910086,912,912000,11,13,6,11,6,1,0
0.911108,913,913000,12,13,6,9,7,1,0
0.912074,914,914000,3,14,5,14,7,1,0
0.913207,915,915000,10,1,6,10,8,1,0
0.914117,916,916000,12,16,6,10,7,1,0
0.915101,917,917000,8,13,6,11,8,1,0
0.916502,918,918000,13,15,5,10,8,1,0
0.917132,919,919000,8,14,8,9,8,1,0
0.918140,920,920000,9,16,6,10,14,1,0
0.919092,921,921000,16,13,7,10,9,1,0
0.920087,922,922000,11,13,5,10,8,1,0
0.921473,923,923000,5,14,6,11,8,1,0
0.922115,924,924000,13,15,8,11,6,1,0
0.923129,925,925000,11,15,6,10,8,1,0
0.924123,926,926000,11,15,5,11,6,1,0
0.925094,927,927000,14,13,6,7,10,1,0
0.926119,928,928000,14,13,0,14,9,1,0
0.927117,929,929000,10,14,8,11,12,1,0
0.928097,930,930000,11,13,7,9,10,1,0
0.929107,931,931000,10,16,6,10,6,1,0
0.930094,932,932000,12,14,7,8,7,1,0
0.931119,933,933000,12,14,6,10,6,1,0
0.933110,934,934000,11,13,7,9,8,1,0
0.933301,935,935000,11,14,5,10,8,1,0
0.934401,936,936000,10,15,7,11,9,1,0
0.935121,937,937000,10,14,4,10,0,1,0
0.936091,938,938000,11,14,6,9,4,1,0
0.937076,939,939000,12,13,7,9,13,1,0
0.938149,940,940000,7,14,5,15,8,1,0
0.939120,941,941000,11,11,7,10,7,1,0
0.940176,942,942000,12,0,5,10,5,1,0
0.941096,943,943000,11,15,9,10,2,1,0
0.942085,944,944000,12,15,7,12,8,1,0
0.943090,945,945000,11,13,8,11,7,1,0
0.944151,946,946000,11,15,5,11,8,1,0
0.945091,947,947000,11,15,7,9,12,1,0
0.946122,948,948000,12,17,5,11,7,1,0
0.947121,949,949000,11,15,7,11,7,1,0
0.948130,950,950000,13,15,7,11,10,1,0
0.949101,951,951000,9,15,5,12,6,1,0
0.950097,952,952000,11,13,7,10,8,1,0
0.951083,953,953000,11,13,6,10,7,1,0
0.952089,954,954000,10,13,5,10,8,1,0
0.953089,955,955000,10,15,5,10,10,1,0
0.954114,956,956000,12,12,5,8,8,1,0
0.955117,957,957000,10,13,3,11,8,1,0
0.956120,958,958000,10,14,6,10,20,1,0
0.957099,959,959000,12,13,7,11,10,1,0
0.958121,960,960000,8,13,7,9,8,1,0
0.959081,961,961000,11,12,6,7,10,1,0
0.960090,962,962000,12,15,5,11,8,1,0
0.961093,963,963000,11,15,7,9,8,1,0
0.962073,964,964000,12,13,7,9,8,1,0
0.963818,965,965000,11,15,5,10,10,1,0
0.964316,966,966000,10,16,19,10,8,1,0
0.965125,967,967000,14,14,8,10,6,1,0
0.966101,968,968000,11,15,7,11,8,1,0
0.967090,969,969000,10,14,8,10,7,1,0
0.968094,970,970000,12,14,6,9,8,1,0
0.969085,971,971000,11,16,5,7,7,1,0
0.970081,972,972000,13,13,7,9,8,1,0
0.971196,973,973000,10,14,6,11,8,1,0
0.972211,974,974000,10,13,7,11,8,1,0
0.973121,975,975000,11,14,6,10,9,1,0
0.974131,976,976000,12,13,7,10,9,1,0
0.975090,977,977000,11,14,5,12,5,1,0
0.976088,978,978000,10,13,0,12,10,1,0
0.977099,979,979000,11,15,5,9,8,1,0
0.978085,980,980000,8,14,6,10,7,1,0
0.979237,981,981000,11,14,7,10,7,1,0
0.980128,982,982000,12,17,6,9,6,1,0
0.981115,983,983000,12,13,6,12,9,1,0
0.982092,984,984000,12,16,5,10,6,1,0
0.983088,985,985000,11,14,6,10,8,1,0
0.984118,986,986000,11,14,5,10,10,1,0
0.985103,987,987000,15,15,9,9,10,1,0
0.986100,988,988000,10,12,7,11,4,1,0
0.987082,989,989000,10,13,5,11,9,1,0
0.988210,990,990000,13,14,5,11,7,1,0
0.989139,991,991000,10,16,6,11,0,1,0
0.990115,992,992000,11,14,7,7,8,1,0
0.991084,993,993000,11,13,7,11,6,1,0
0.992087,994,994000,11,14,6,10,7,1,0
0.993083,995,995000,11,13,5,11,8,1,0
0.994133,996,996000,12,13,7,10,8,1,0
0.995117,997,997000,11,28,3,10,5,1,0
0.996150,998,998000,13,13,5,8,7,1,0
0.997121,999,999000,11,13,7,7,7,1,0
